tag_id,platform,system,subsystem,equipment_id,equipment_type,signal_name,description_ko,io_type,data_type,unit,tag_class,value_basis,limit_basis,model_mapping,normal_or_initial,alarm_limits,trip_or_event_logic,priority,sample_ms,editable,gt_trip_behavior,source_url,notes
TSP.ST.HP.TRIP_STATUS,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,TRIP_STATUS,HP 터빈 Trip 상태,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,TRIP,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.HP.STAGE_STATUS,Thermo VPP,ST,HP_TURBINE,A-ST-HP-101,StodolaTurbine,STAGE_STATUS,HP 터빈 Stage 상태,DI,ENUM,-,T,T,A,Derived event,MODEL,USER_EDIT,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.PRESS_IN,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,PRESS_IN,IP 터빈 입구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.TEMP_IN,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,TEMP_IN,IP 터빈 입구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.H_IN,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,H_IN,IP 터빈 입구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.PRESS_OUT,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,PRESS_OUT,IP 터빈 출구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.TEMP_OUT,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,TEMP_OUT,IP 터빈 출구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.H_OUT,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,H_OUT,IP 터빈 출구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.MASS_FLOW,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,MASS_FLOW,IP 터빈 증기 질량유량,AI,REAL,kg/s,M,M,A,StodolaTurbine.mass_flow,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.MECH_POWER,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,MECH_POWER,IP 터빈 기계출력,AI,REAL,W,M,M,A,StodolaTurbine.mech_power,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.EFF_IS,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,EFF_IS,IP 터빈 등엔트로피 효율,AI,REAL,%,M,M,A,StodolaTurbine.eff_is,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.TCV_POS,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,TCV_POS,IP 터빈 조절밸브 개도,AI,REAL,%,A,A,A,Assumed control valve mapping,MODEL,N/A,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.FLOW_LOW_EVT,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,FLOW_LOW_EVT,IP 터빈 증기유량 저하 이벤트,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,HIGH,100,Y,decreases after steam decay,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.TRIP_STATUS,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,TRIP_STATUS,IP 터빈 Trip 상태,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,TRIP,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.IP.STAGE_STATUS,Thermo VPP,ST,IP_TURBINE,A-ST-IP-201,StodolaTurbine,STAGE_STATUS,IP 터빈 Stage 상태,DI,ENUM,-,T,T,A,Derived event,MODEL,USER_EDIT,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.PRESS_IN,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,PRESS_IN,LP 터빈 입구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.TEMP_IN,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,TEMP_IN,LP 터빈 입구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.H_IN,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,H_IN,LP 터빈 입구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_in,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.PRESS_OUT,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,PRESS_OUT,LP 터빈 출구압력,AI,REAL,Pa,M,M,A,StodolaTurbine.press_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.TEMP_OUT,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,TEMP_OUT,LP 터빈 출구온도,AI,REAL,K,M,M,A,StodolaTurbine.temp_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.H_OUT,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,H_OUT,LP 터빈 출구 비엔탈피,AI,REAL,J/kg,M,M,A,StodolaTurbine.h_out,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.MASS_FLOW,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,MASS_FLOW,LP 터빈 증기 질량유량,AI,REAL,kg/s,M,M,A,StodolaTurbine.mass_flow,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.MECH_POWER,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,MECH_POWER,LP 터빈 기계출력,AI,REAL,W,M,M,A,StodolaTurbine.mech_power,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.EFF_IS,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,EFF_IS,LP 터빈 등엔트로피 효율,AI,REAL,%,M,M,A,StodolaTurbine.eff_is,MODEL,N/A,,INFO,100,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.TCV_POS,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,TCV_POS,LP 터빈 조절밸브 개도,AI,REAL,%,A,A,A,Assumed control valve mapping,MODEL,N/A,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.FLOW_LOW_EVT,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,FLOW_LOW_EVT,LP 터빈 증기유량 저하 이벤트,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,HIGH,100,Y,decreases after steam decay,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.TRIP_STATUS,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,TRIP_STATUS,LP 터빈 Trip 상태,DI,BOOL,BOOL,T,T,A,Derived event,MODEL,USER_EDIT,USER_EDIT,TRIP,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.ST.LP.STAGE_STATUS,Thermo VPP,ST,LP_TURBINE,A-ST-LP-301,StodolaTurbine,STAGE_STATUS,LP 터빈 Stage 상태,DI,ENUM,-,T,T,A,Derived event,MODEL,USER_EDIT,,INFO,100,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Stage presence [M]; equipment tag and valve mapping [A]
TSP.PUMP.HP.RUN_FB,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,RUN_FB,HP 운전 피드백,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.run_fb (duty assignment assumed),1,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.START_CMD,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,START_CMD,HP 기동 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.start_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.STOP_CMD,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,STOP_CMD,HP 정지 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.stop_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.SPEED,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,SPEED,HP 회전속도,AI,REAL,rpm,A,A,A,StaticCentrifugalPump.speed (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.FLOW,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,FLOW,HP 토출유량,AI,REAL,kg/s,A,A,A,StaticCentrifugalPump.flow (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.P_SUCTION,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,P_SUCTION,HP 흡입압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_suction (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.P_DISCHARGE,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,P_DISCHARGE,HP 토출압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_discharge (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.DP,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,DP,HP 펌프 차압,CALC,REAL,Pa,A,A,A,StaticCentrifugalPump.dp (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.POWER,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,POWER,HP 펌프 소비동력,AI,REAL,W,A,A,A,StaticCentrifugalPump.power (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.TRIP_FB,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,TRIP_FB,HP 펌프 Trip 피드백,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.trip_fb (duty assignment assumed),MODEL/USER_EDIT,N/A,USER_EDIT,HIGH,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.SUCTION_LOW_EVT,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,SUCTION_LOW_EVT,HP 흡입압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.suction_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.DISCH_LOW_EVT,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,DISCH_LOW_EVT,HP 토출압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.disch_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.HP.AUTO_MODE,Thermo VPP,BFP,HP_FEEDWATER,A-P-HP-101,StaticCentrifugalPump,AUTO_MODE,HP 자동운전 모드,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.auto_mode (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.RUN_FB,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,RUN_FB,IP 운전 피드백,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.run_fb (duty assignment assumed),1,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.START_CMD,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,START_CMD,IP 기동 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.start_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.STOP_CMD,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,STOP_CMD,IP 정지 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.stop_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.SPEED,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,SPEED,IP 회전속도,AI,REAL,rpm,A,A,A,StaticCentrifugalPump.speed (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.FLOW,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,FLOW,IP 토출유량,AI,REAL,kg/s,A,A,A,StaticCentrifugalPump.flow (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.P_SUCTION,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,P_SUCTION,IP 흡입압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_suction (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.P_DISCHARGE,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,P_DISCHARGE,IP 토출압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_discharge (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.DP,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,DP,IP 펌프 차압,CALC,REAL,Pa,A,A,A,StaticCentrifugalPump.dp (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.POWER,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,POWER,IP 펌프 소비동력,AI,REAL,W,A,A,A,StaticCentrifugalPump.power (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.TRIP_FB,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,TRIP_FB,IP 펌프 Trip 피드백,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.trip_fb (duty assignment assumed),MODEL/USER_EDIT,N/A,USER_EDIT,HIGH,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.SUCTION_LOW_EVT,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,SUCTION_LOW_EVT,IP 흡입압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.suction_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.DISCH_LOW_EVT,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,DISCH_LOW_EVT,IP 토출압력 Low 이벤트,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.disch_low_evt (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,USER_EDIT,MEDIUM,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.IP.AUTO_MODE,Thermo VPP,BFP,IP_FEEDWATER,A-P-IP-201,StaticCentrifugalPump,AUTO_MODE,IP 자동운전 모드,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.auto_mode (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.RUN_FB,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,RUN_FB,LP 운전 피드백,DI,BOOL,BOOL,A,A,A,StaticCentrifugalPump.run_fb (duty assignment assumed),1,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.START_CMD,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,START_CMD,LP 기동 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.start_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.STOP_CMD,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,STOP_CMD,LP 정지 명령,DO,BOOL,BOOL,A,A,A,StaticCentrifugalPump.stop_cmd (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,100,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.SPEED,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,SPEED,LP 회전속도,AI,REAL,rpm,A,A,A,StaticCentrifugalPump.speed (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.FLOW,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,FLOW,LP 토출유량,AI,REAL,kg/s,A,A,A,StaticCentrifugalPump.flow (duty assignment assumed),MODEL/USER_EDIT,USER_EDIT,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.P_SUCTION,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,P_SUCTION,LP 흡입압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_suction (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.P_DISCHARGE,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,P_DISCHARGE,LP 토출압력,AI,REAL,Pa,A,A,A,StaticCentrifugalPump.p_discharge (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.DP,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,DP,LP 펌프 차압,CALC,REAL,Pa,A,A,A,StaticCentrifugalPump.dp (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,assumed operation,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
TSP.PUMP.LP.POWER,Thermo VPP,BFP,LP_FEEDWATER,A-P-LP-301,StaticCentrifugalPump,POWER,LP 펌프 소비동력,AI,REAL,W,A,A,A,StaticCentrifugalPump.power (duty assignment assumed),MODEL/USER_EDIT,N/A,,INFO,500,Y,controller-dependent,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Pump count ×3 [M]; pressure-loop duty and all I/O tags [A]
