logic_id,platform,console_scope,console_csv,format_profile,system,subsystem,equipment,source_class,source_tag_ids,source_model_variables,derived_signal,alarm_type,alarm_text_ko,condition_expression,threshold_basis,threshold_value,threshold_unit,threshold_direction,delay_s,hysteresis,priority_rank,display_priority,display_color_ko,display_hex,latching,ack_required,shelvable,trip_action,enabled_default,editable,assumption_class,data_origin,validation_status,implementation_readiness,source_url,note_ko,source_platform,source_system,legacy_condition_expression,legacy_threshold_basis,legacy_threshold_value,legacy_threshold_unit,calibration_signal,calibration_nominal_value,calibration_source_file,calibration_window_s,absolute_conversion_status,logic_enable_reason
AL-0407,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 3 Wall 2,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_3.WALL.TP_2,HP_Economizer_3.ExchangerWall.Tp[2],Tp,H,HP Economizer 3 Wall 2 벽온도 고(H),HP_Economizer_3.ExchangerWall.Tp[2] > 103 K,ABSOLUTE_MODEL_VALUE,103,K,HIGH,10,1 K,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.03,PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,HP_Economizer_3.ExchangerWall.Tp[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0408,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 3 Wall 3,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_3.WALL.TP_3,HP_Economizer_3.ExchangerWall.Tp[3],Tp,H,HP Economizer 3 Wall 3 벽온도 고(H),HP_Economizer_3.ExchangerWall.Tp[3] > 103 K,ABSOLUTE_MODEL_VALUE,103,K,HIGH,10,1 K,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.03,PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,HP_Economizer_3.ExchangerWall.Tp[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0409,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 1,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.Q_1,HP_Economizer_4.TwoPhaseFlowPipe.Q[1],Q,L,HP Economizer 4 Cell 1 유량 저(L),HP_Economizer_4.TwoPhaseFlowPipe.Q[1] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.Q[1],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0410,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 2,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_2,HP_Economizer_4.TwoPhaseFlowPipe.P[2],P,H,HP Economizer 4 Cell 2 압력 고(H),HP_Economizer_4.TwoPhaseFlowPipe.P[2] > 105 Pa,ABSOLUTE_MODEL_VALUE,105,Pa,HIGH,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0411,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 2,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_2,HP_Economizer_4.TwoPhaseFlowPipe.P[2],P,L,HP Economizer 4 Cell 2 압력 저(L),HP_Economizer_4.TwoPhaseFlowPipe.P[2] < 95 Pa,ABSOLUTE_MODEL_VALUE,95,Pa,LOW,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0412,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 2,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.Q_2,HP_Economizer_4.TwoPhaseFlowPipe.Q[2],Q,L,HP Economizer 4 Cell 2 유량 저(L),HP_Economizer_4.TwoPhaseFlowPipe.Q[2] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.Q[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0413,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 2,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_2;TSP.MV.HP_ECONOMIZER_4.WS.H_2,HP_Economizer_4.TwoPhaseFlowPipe.P[2];HP_Economizer_4.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",H,HP Economizer 4 Cell 2 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0414,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 2,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_2;TSP.MV.HP_ECONOMIZER_4.WS.H_2,HP_Economizer_4.TwoPhaseFlowPipe.P[2];HP_Economizer_4.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",L,HP Economizer 4 Cell 2 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0415,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 3,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_3,HP_Economizer_4.TwoPhaseFlowPipe.P[3],P,H,HP Economizer 4 Cell 3 압력 고(H),HP_Economizer_4.TwoPhaseFlowPipe.P[3] > 105 Pa,ABSOLUTE_MODEL_VALUE,105,Pa,HIGH,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0416,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 3,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_3,HP_Economizer_4.TwoPhaseFlowPipe.P[3],P,L,HP Economizer 4 Cell 3 압력 저(L),HP_Economizer_4.TwoPhaseFlowPipe.P[3] < 95 Pa,ABSOLUTE_MODEL_VALUE,95,Pa,LOW,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0417,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 3,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.Q_3,HP_Economizer_4.TwoPhaseFlowPipe.Q[3],Q,L,HP Economizer 4 Cell 3 유량 저(L),HP_Economizer_4.TwoPhaseFlowPipe.Q[3] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.Q[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0418,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 3,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_3;TSP.MV.HP_ECONOMIZER_4.WS.H_3,HP_Economizer_4.TwoPhaseFlowPipe.P[3];HP_Economizer_4.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",H,HP Economizer 4 Cell 3 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0419,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 3,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_3;TSP.MV.HP_ECONOMIZER_4.WS.H_3,HP_Economizer_4.TwoPhaseFlowPipe.P[3];HP_Economizer_4.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",L,HP Economizer 4 Cell 3 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0420,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 4,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_4,HP_Economizer_4.TwoPhaseFlowPipe.P[4],P,H,HP Economizer 4 Cell 4 압력 고(H),HP_Economizer_4.TwoPhaseFlowPipe.P[4] > 105 Pa,ABSOLUTE_MODEL_VALUE,105,Pa,HIGH,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0421,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 4,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.P_4,HP_Economizer_4.TwoPhaseFlowPipe.P[4],P,L,HP Economizer 4 Cell 4 압력 저(L),HP_Economizer_4.TwoPhaseFlowPipe.P[4] < 95 Pa,ABSOLUTE_MODEL_VALUE,95,Pa,LOW,5,1 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.P[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0422,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 4,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WS.Q_4,HP_Economizer_4.TwoPhaseFlowPipe.Q[4],Q,L,HP Economizer 4 Cell 4 유량 저(L),HP_Economizer_4.TwoPhaseFlowPipe.Q[4] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,HP_Economizer_4.TwoPhaseFlowPipe.Q[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0423,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 4,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_4;TSP.MV.HP_ECONOMIZER_4.WS.H_4,HP_Economizer_4.TwoPhaseFlowPipe.P[4];HP_Economizer_4.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",H,HP Economizer 4 Cell 4 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0424,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Cell 4,M-V_CALCULATED,TSP.MV.HP_ECONOMIZER_4.WS.P_4;TSP.MV.HP_ECONOMIZER_4.WS.H_4,HP_Economizer_4.TwoPhaseFlowPipe.P[4];HP_Economizer_4.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",L,HP Economizer 4 Cell 4 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0425,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Wall 1,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WALL.TP_1,HP_Economizer_4.ExchangerWall.Tp[1],Tp,H,HP Economizer 4 Wall 1 벽온도 고(H),HP_Economizer_4.ExchangerWall.Tp[1] > 103 K,ABSOLUTE_MODEL_VALUE,103,K,HIGH,10,1 K,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.03,PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,HP_Economizer_4.ExchangerWall.Tp[1],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0426,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Economizer 4 Wall 2,M-V_DIRECT,TSP.MV.HP_ECONOMIZER_4.WALL.TP_2,HP_Economizer_4.ExchangerWall.Tp[2],Tp,H,HP Economizer 4 Wall 2 벽온도 고(H),HP_Economizer_4.ExchangerWall.Tp[2] > 103 K,ABSOLUTE_MODEL_VALUE,103,K,HIGH,10,1 K,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.03,PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,HP_Economizer_4.ExchangerWall.Tp[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
