raw_tag_id,system,equipment_id,signal_role,data_type,unit,description_ko,description_en,canonical_tag,local_display_alias,scope_class,writable,scenario_lab_role,analysis_policy,unit_status,interpretation_method,source_url,source_commit,is_native,live_existence,live_variant_type,live_node_id
vppLPDrumLLRaw,PROTECTION,LP DRUM,MODEL_INTERNAL,BOOL,STATE,LP Drum LL 원시 비교 상태,LP drum LL raw comparator state,,HRSG.LP.DRUM.LEVEL.LL.RAW,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000340)
vppLPDrumLevelM,HRSG,LP DRUM,PHYSICAL_OR_PROCESS,REAL,m,LP Drum 수위,LP drum level,,TSP.DRUM.LP.LEVEL,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012035)
vppLPDrumPressurePa,HRSG,LP DRUM,PHYSICAL_OR_PROCESS,REAL,Pa,LP Drum 압력,LP drum pressure,,TSP.DRUM.LP.PRESS,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012036)
vppLPFWPCheckValve.C1.P,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,Pa,LP FWP 토출 체크밸브 입구 포트 압력,LP FWP discharge check valve inlet port pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002850)
vppLPFWPCheckValve.C1.Q,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,kg/s,LP FWP 토출 체크밸브 입구 포트 질량유량,LP FWP discharge check valve inlet port mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002851)
vppLPFWPCheckValve.C1.a,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppLPFWPCheckValve 커넥터 방향 검증용 Boolean 의사변수 a,vppLPFWPCheckValve connector Boolean pseudo-variable a for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000341)
vppLPFWPCheckValve.C1.b,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppLPFWPCheckValve 커넥터 방향 검증용 Boolean 의사변수 b,vppLPFWPCheckValve connector Boolean pseudo-variable b for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000359)
vppLPFWPCheckValve.C1.h,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,J/kg,LP FWP 토출 체크밸브 입구 포트 비엔탈피,LP FWP discharge check valve inlet port specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002852)
vppLPFWPCheckValve.C1.h_vol,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,J/kg,LP FWP 토출 체크밸브 입구 포트 체적측 비엔탈피 상태,LP FWP discharge check valve inlet port specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002853)
vppLPFWPCheckValve.C2.P,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,Pa,LP FWP 토출 체크밸브 출구 포트 압력,LP FWP discharge check valve outlet port pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002854)
vppLPFWPCheckValve.C2.Q,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,kg/s,LP FWP 토출 체크밸브 출구 포트 질량유량,LP FWP discharge check valve outlet port mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002855)
vppLPFWPCheckValve.C2.a,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppLPFWPCheckValve 커넥터 방향 검증용 Boolean 의사변수 a,vppLPFWPCheckValve connector Boolean pseudo-variable a for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000360)
vppLPFWPCheckValve.C2.b,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppLPFWPCheckValve 커넥터 방향 검증용 Boolean 의사변수 b,vppLPFWPCheckValve connector Boolean pseudo-variable b for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000342)
vppLPFWPCheckValve.C2.h,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,J/kg,LP FWP 토출 체크밸브 출구 포트 비엔탈피,LP FWP discharge check valve outlet port specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002856)
vppLPFWPCheckValve.C2.h_vol,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,J/kg,LP FWP 토출 체크밸브 출구 포트 체적측 비엔탈피 상태,LP FWP discharge check valve outlet port specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012037)
vppLPFWPCheckValve.Q,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,kg/s,LP FWP 토출 체크밸브 질량유량,LP FWP discharge check valve mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002857)
vppLPFWPCheckValve.deltaP,FWP,FWP-LP-DISCHARGE-NRV,PHYSICAL_OR_PROCESS,REAL,Pa,LP FWP 토출 체크밸브 차압,LP FWP discharge check valve differential pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002858)
vppLPFWPCheckValve.effectiveResistance,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,Pa.s/kg,LP FWP 토출 체크밸브 유효 유동저항,LP FWP discharge check valve effective flow resistance,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002859)
vppLPFWPCheckValve.opening,FWP,FWP-LP-DISCHARGE-NRV,STATE_FEEDBACK,BOOL_OR_BINARY_REAL,pu,LP FWP 토출 체크밸브 체크밸브 개도,LP FWP discharge check valve check-valve opening,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002860)
vppLPFWPCheckValve.openingState,FWP,FWP-LP-DISCHARGE-NRV,STATE_FEEDBACK,BOOL,pu,LP FWP 토출 체크밸브 체크밸브 개도 상태,LP FWP discharge check valve check-valve opening state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100000260)
vppLPFWPCheckValve.ouvert,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,LP FWP 토출 체크밸브 체크밸브 개방 상태,LP FWP discharge check valve check-valve open state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000361)
vppLPFWPCheckValve.valveTarget,FWP,FWP-LP-DISCHARGE-NRV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,pu,LP FWP 토출 체크밸브 체크밸브 목표 개도,LP FWP discharge check valve check-valve target opening,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012038)
vppLPFWPCheckValveDeltaPPa,DCS2,DCS2,PHYSICAL_OR_PROCESS,REAL,Pa,lpfwpcheckvalvedeltappa,lpfwpcheckvalvedeltappa,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012039)
vppLPFWPCheckValveInletPressurePa,DCS2,DCS2,PHYSICAL_OR_PROCESS,REAL,Pa,lpfwpcheckvalveinletppa,lpfwpcheckvalveinletppa,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012040)
vppLPFWPCheckValveMassFlowTH,DCS2,DCS2,PHYSICAL_OR_PROCESS,REAL,t/h,lpfwpcheckvalvemassflowth,lpfwpcheckvalvemassflowth,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012041)
vppLPFWPCheckValveOpen,DCS2,DCS2,STATE_FEEDBACK,BOOL,BOOL,lpfwpcheckvalveopen,lpfwpcheckvalveopen,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000343)
vppLPFWPCheckValveOpening,DCS2,DCS2,STATE_FEEDBACK,BOOL,pu,lpfwpcheckvalveopening,lpfwpcheckvalveopening,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012042)
vppLPFWPCheckValveOutletPressurePa,DCS2,DCS2,PHYSICAL_OR_PROCESS,REAL,Pa,lpfwpcheckvalveoutletppa,lpfwpcheckvalveoutletppa,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012043)
vppLPFWPCheckValveResistancePaSPerKg,DCS2,DCS2,MODEL_INTERNAL,REAL,Pa.s/kg,lpfwpcheckvalveresistance,lpfwpcheckvalveresistance,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_NATIVE_CLIENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012044)
vppLPFWPDeltaPPa,DCS2,FWP-LP,PHYSICAL_OR_PROCESS,REAL,Pa,LP FWP 차압,LP FWP differential pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/scripts/native_ecms_opcua_client.py; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012045)
vppLPFWPDrive.angularSpeed,FWP,FWP-LP-DRIVE,PHYSICAL_OR_PROCESS,REAL,rad/s,LP FWP 관성 펌프 구동부 축 각속도,LP FWP inertial pump drive shaft angular speed,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100000261)
vppLPFWPDrive.breakerClosed.signal,FWP,FWP-LP-DRIVE,STATE_FEEDBACK,BOOL,BOOL,LP FWP 관성 펌프 구동부 차단기 투입 신호,LP FWP inertial pump drive breaker closed signal,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000362)
vppLPFWPDrive.frictionTorque,FWP,FWP-LP-DRIVE,MODEL_INTERNAL,REAL,N.m,LP FWP 관성 펌프 구동부 마찰 토크,LP FWP inertial pump drive friction torque,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012046)
